prompt_id,seed,path,prompt,width,height,num_inference_steps,guidance_scale
48,1,data/images/48/1.png,"15th-century flamboyant gothic vault, ribbed ceiling, carved stone boss, herringbone masonry, french limestone vaulting, quadripartite gothic ribs, foliate gothic boss, sacred gothic architecture, late medieval vault, elegant rib structure, gothic stone canopy",1024,1024,50,7.5
49,0,data/images/49/0.png,"flamboyant gothic chapel interior, ribbed vault with foliate boss, herringbone stone ceiling, tall stained glass windows, blue and red gothic glass, curvilinear tracery, late gothic architecture, saint statue in niche, 15th-century french church, narrative window scenes",1024,1024,50,7.5
49,1,data/images/49/1.png,"flamboyant gothic chapel interior, ribbed vault with foliate boss, herringbone stone ceiling, tall stained glass windows, blue and red gothic glass, curvilinear tracery, late gothic architecture, saint statue in niche, 15th-century french church, narrative window scenes",1024,1024,50,7.5
50,0,data/images/50/0.png,"flamboyant gothic apse, sexpartite rib vault, star-shaped boss, herringbone stone vaulting, french gothic church, stained glass windows, flamboyant tracery, blue and red medieval glass, angelic figures in window, gothic revival saints, 15th-century sacred architecture",1024,1024,50,7.5
50,1,data/images/50/1.png,"flamboyant gothic apse, sexpartite rib vault, star-shaped boss, herringbone stone vaulting, french gothic church, stained glass windows, flamboyant tracery, blue and red medieval glass, angelic figures in window, gothic revival saints, 15th-century sacred architecture",1024,1024,50,7.5
51,0,data/images/51/0.png,"flamboyant gothic church interior, hammerbeam roof with carved angels, four-centred arches, tall stained glass windows, stone piers, whitewashed walls, wooden pews, altar with east window, late medieval church, gothic revival restoration",1024,1024,50,7.5
51,1,data/images/51/1.png,"flamboyant gothic church interior, hammerbeam roof with carved angels, four-centred arches, tall stained glass windows, stone piers, whitewashed walls, wooden pews, altar with east window, late medieval church, gothic revival restoration",1024,1024,50,7.5
52,0,data/images/52/0.png,"french late gothic funerary chapel, rib vaults, pale limestone walls, lancet stained glass windows, flamboyant tracery, blind arcades, faded frescoes, funerary plaques, grisaille glass, austere gothic interior, memorial murals, historical chapel architecture",1024,1024,50,7.5
52,1,data/images/52/1.png,"french late gothic funerary chapel, rib vaults, pale limestone walls, lancet stained glass windows, flamboyant tracery, blind arcades, faded frescoes, funerary plaques, grisaille glass, austere gothic interior, memorial murals, historical chapel architecture",1024,1024,50,7.5
53,0,data/images/53/0.png,"french flamboyant gothic funerary chapel, ribbed vaults, pale ashlar limestone, flamboyant tracery windows, grisaille stained glass, funerary murals, heraldic plaques, blind arcades, medieval stone floor, sculpted portal, choir stalls, sacred architecture",1024,1024,50,7.5
53,1,data/images/53/1.png,"french flamboyant gothic funerary chapel, ribbed vaults, pale ashlar limestone, flamboyant tracery windows, grisaille stained glass, funerary murals, heraldic plaques, blind arcades, medieval stone floor, sculpted portal, choir stalls, sacred architecture",1024,1024,50,7.5
54,0,data/images/54/0.png,"french late gothic ribbed vault, tuffeau limestone ceiling, quadripartite vaults, heraldic keystones, flamboyant gothic vaulting, pale stone masonry, chamfered ribs, solemn funerary architecture, early renaissance vault detail, gothic ceiling close-up",1024,1024,50,7.5
54,1,data/images/54/1.png,"french late gothic ribbed vault, tuffeau limestone ceiling, quadripartite vaults, heraldic keystones, flamboyant gothic vaulting, pale stone masonry, chamfered ribs, solemn funerary architecture, early renaissance vault detail, gothic ceiling close-up",1024,1024,50,7.5
55,0,data/images/55/0.png,"15th-century stained glass angel, medieval vielle, haloed angel musician, gothic tracery window, grisaille painting, cobalt blue glass, medieval ecclesiastical art, musical angel, divine harmony, gothic stained glass detail",1024,1024,50,7.5
55,1,data/images/55/1.png,"15th-century stained glass angel, medieval vielle, haloed angel musician, gothic tracery window, grisaille painting, cobalt blue glass, medieval ecclesiastical art, musical angel, divine harmony, gothic stained glass detail",1024,1024,50,7.5
56,0,data/images/56/0.png,"15th-century stained glass angel, gothic tracery quatrefoil, flying angel with blue wings, golden crown, medieval ecclesiastical art, grisaille and yellow stain, vibrant stained glass, angelic figure, divine coronation theme, gothic window ornament",1024,1024,50,7.5
56,1,data/images/56/1.png,"15th-century stained glass angel, gothic tracery quatrefoil, flying angel with blue wings, golden crown, medieval ecclesiastical art, grisaille and yellow stain, vibrant stained glass, angelic figure, divine coronation theme, gothic window ornament",1024,1024,50,7.5
57,0,data/images/57/0.png,"15th-century stained glass canopy, gothic architectural frame, grisaille and yellow stain, pinnacles and spires, gothic arches, ribbed vaulting, deep blue and red background, ecclesiastical stained glass, architectural tracery window, medieval gothic shrine",1024,1024,50,7.5
57,1,data/images/57/1.png,"15th-century stained glass canopy, gothic architectural frame, grisaille and yellow stain, pinnacles and spires, gothic arches, ribbed vaulting, deep blue and red background, ecclesiastical stained glass, architectural tracery window, medieval gothic shrine",1024,1024,50,7.5
58,0,data/images/58/0.png,"tripartite stained glass panel, virgin mary in blue robe, medieval donor portraits, male and female kneeling figures, gothic canopy architecture, heraldic shields, grisaille and yellow stain, late 15th-century church window, devotional stained glass, pious commemoration",1024,1024,50,7.5
58,1,data/images/58/1.png,"tripartite stained glass panel, virgin mary in blue robe, medieval donor portraits, male and female kneeling figures, gothic canopy architecture, heraldic shields, grisaille and yellow stain, late 15th-century church window, devotional stained glass, pious commemoration",1024,1024,50,7.5
59,0,data/images/59/0.png,"gothic stained glass tracery, heraldic shields, scroll-bearing angels, quatrefoil tracery lights, flamboyant gothic window, grisaille and yellow stain, noble heraldry, blue and red glass, medieval church glazing, dynastic commemorative window",1024,1024,50,7.5
59,1,data/images/59/1.png,"gothic stained glass tracery, heraldic shields, scroll-bearing angels, quatrefoil tracery lights, flamboyant gothic window, grisaille and yellow stain, noble heraldry, blue and red glass, medieval church glazing, dynastic commemorative window",1024,1024,50,7.5
60,0,data/images/60/0.png,"flamboyant gothic stained glass, architectural canopy panel, grisaille and yellow stain, soaring pinnacles, blind tracery, divine cloud motif, ruby red background, medieval ecclesiastical glazing, fictive gothic structure, late 15th-century style",1024,1024,50,7.5
60,1,data/images/60/1.png,"flamboyant gothic stained glass, architectural canopy panel, grisaille and yellow stain, soaring pinnacles, blind tracery, divine cloud motif, ruby red background, medieval ecclesiastical glazing, fictive gothic structure, late 15th-century style",1024,1024,50,7.5
61,0,data/images/61/0.png,"15th-century stained glass angel, musical angel playing citole, gothic tracery window, grisaille and yellow stain, white robe with gold trim, blue and red glass, medieval ecclesiastical art, celestial choir figure, gothic stained glass detail",1024,1024,50,7.5
61,1,data/images/61/1.png,"15th-century stained glass angel, musical angel playing citole, gothic tracery window, grisaille and yellow stain, white robe with gold trim, blue and red glass, medieval ecclesiastical art, celestial choir figure, gothic stained glass detail",1024,1024,50,7.5
62,0,data/images/62/0.png,"15th-century stained glass angel, trumpet-blowing angel, ruby red background, gothic tracery lancet, white robe with yellow stain, golden hair and wings, grisaille painted glass, medieval angel musician, celestial choir, gothic ecclesiastical window",1024,1024,50,7.5
62,1,data/images/62/1.png,"15th-century stained glass angel, trumpet-blowing angel, ruby red background, gothic tracery lancet, white robe with yellow stain, golden hair and wings, grisaille painted glass, medieval angel musician, celestial choir, gothic ecclesiastical window",1024,1024,50,7.5
63,0,data/images/63/0.png,"gothic stained glass tracery, angels with heraldic shields, musician angels playing harps, red and blue glass, ermine and lozenge heraldry, grisaille faces, silver stain highlights, celestial choir, noble heraldic glazing, 15th-century church window",1024,1024,50,7.5
63,1,data/images/63/1.png,"gothic stained glass tracery, angels with heraldic shields, musician angels playing harps, red and blue glass, ermine and lozenge heraldry, grisaille faces, silver stain highlights, celestial choir, noble heraldic glazing, 15th-century church window",1024,1024,50,7.5
64,0,data/images/64/0.png,"15th-century stained glass angel, trumpet-playing angel, gothic tracery window, grisaille and yellow stain, cobalt blue background, celestial musician, gothic ecclesiastical art, narrow lancet panel, heavenly choir, medieval stained glass detail",1024,1024,50,7.5
64,1,data/images/64/1.png,"15th-century stained glass angel, trumpet-playing angel, gothic tracery window, grisaille and yellow stain, cobalt blue background, celestial musician, gothic ecclesiastical art, narrow lancet panel, heavenly choir, medieval stained glass detail",1024,1024,50,7.5
65,0,data/images/65/0.png,"gothic stained glass panel, heraldic shields with angels, portative organ-playing angels, grisaille and yellow stain, red and blue background, flamboyant tracery, celestial musicians, noble heraldry, 15th-century ecclesiastical glass, medieval music imagery",1024,1024,50,7.5
65,1,data/images/65/1.png,"gothic stained glass panel, heraldic shields with angels, portative organ-playing angels, grisaille and yellow stain, red and blue background, flamboyant tracery, celestial musicians, noble heraldry, 15th-century ecclesiastical glass, medieval music imagery",1024,1024,50,7.5
66,0,data/images/66/0.png,"gothic church side chapel, stained glass window with religious scenes, flamboyant tracery, pointed rib vaults, wrought iron fence, gothic shrine, red gothic staircase, medieval tabernacle, vivid glass colors, baroque painting, gothic arches, devotional candles, sacred atmosphere, late gothic style",1024,1024,50,7.5
66,1,data/images/66/1.png,"gothic church side chapel, stained glass window with religious scenes, flamboyant tracery, pointed rib vaults, wrought iron fence, gothic shrine, red gothic staircase, medieval tabernacle, vivid glass colors, baroque painting, gothic arches, devotional candles, sacred atmosphere, late gothic style",1024,1024,50,7.5
67,0,data/images/67/0.png,"late gothic german altarpiece, last supper relief, passion scenes carved in wood, flamboyant pinnacles, gothic tracery, swabian sculpture, high relief wood carving, dramatic drapery folds, late 15th century, gothic saints and angels, cathedral stained glass, multicolored light, flamboyant gothic altar, narrative sculpture, medieval church interior",1024,1024,50,7.5
67,1,data/images/67/1.png,"late gothic german altarpiece, last supper relief, passion scenes carved in wood, flamboyant pinnacles, gothic tracery, swabian sculpture, high relief wood carving, dramatic drapery folds, late 15th century, gothic saints and angels, cathedral stained glass, multicolored light, flamboyant gothic altar, narrative sculpture, medieval church interior",1024,1024,50,7.5
68,0,data/images/68/0.png,"gothic church interior, low angle view, soaring limestone pier, pointed ribbed vaults, painted vault ribs, sculpted lion corbel, compound column, ashlar masonry, stained glass clerestory, vaulted ceiling, late gothic architecture, red and cream vault accents, gothic stonework, medieval church",1024,1024,50,7.5
68,1,data/images/68/1.png,"gothic church interior, low angle view, soaring limestone pier, pointed ribbed vaults, painted vault ribs, sculpted lion corbel, compound column, ashlar masonry, stained glass clerestory, vaulted ceiling, late gothic architecture, red and cream vault accents, gothic stonework, medieval church",1024,1024,50,7.5
69,0,data/images/69/0.png,"gothic church interior, pointed ribbed vaults, high lancet stained glass window, biblical glass scenes, gothic tracery, tall clerestory windows, weathered stone walls, slender colonnettes, compound piers, northern european gothic, flamboyant gothic elements, vertical gothic space, simple altar, religious paintings, ambient stained glass light",1024,1024,50,7.5
69,1,data/images/69/1.png,"gothic church interior, pointed ribbed vaults, high lancet stained glass window, biblical glass scenes, gothic tracery, tall clerestory windows, weathered stone walls, slender colonnettes, compound piers, northern european gothic, flamboyant gothic elements, vertical gothic space, simple altar, religious paintings, ambient stained glass light",1024,1024,50,7.5
70,0,data/images/70/0.png,"late gothic chapel interior, breton church art, lancet stained glass crucifixion, heraldic tracery, saint cecilia statue with organ, saint maurice in bishop's attire, polychrome wooden sculptures, narrative painted panels, last supper bas-relief, exposed wooden roof, gothic stone arch, rural french church, devotional art",1024,1024,50,7.5
70,1,data/images/70/1.png,"late gothic chapel interior, breton church art, lancet stained glass crucifixion, heraldic tracery, saint cecilia statue with organ, saint maurice in bishop's attire, polychrome wooden sculptures, narrative painted panels, last supper bas-relief, exposed wooden roof, gothic stone arch, rural french church, devotional art",1024,1024,50,7.5
71,0,data/images/71/0.png,"late gothic chapel interior, ribbed vaulted ceiling, faded medieval frescoes, flamboyant stained glass windows, pointed arches, painted bosses, liturgical niche, radiant colored light, religious stained glass, 15th century church, slender vault ribs, worn fresco pigments, biblical stained glass scenes",1024,1024,50,7.5
71,1,data/images/71/1.png,"late gothic chapel interior, ribbed vaulted ceiling, faded medieval frescoes, flamboyant stained glass windows, pointed arches, painted bosses, liturgical niche, radiant colored light, religious stained glass, 15th century church, slender vault ribs, worn fresco pigments, biblical stained glass scenes",1024,1024,50,7.5
72,0,data/images/72/0.png,"late gothic german altarpiece, last supper relief, passion scenes carved in wood, flamboyant pinnacles, gothic tracery, swabian sculpture, high relief wood carving, dramatic drapery folds, late 15th century, gothic saints and angels, cathedral stained glass, multicolored light, flamboyant gothic altar, narrative sculpture, medieval church interior",1024,1024,50,7.5
72,1,data/images/72/1.png,"late gothic german altarpiece, last supper relief, passion scenes carved in wood, flamboyant pinnacles, gothic tracery, swabian sculpture, high relief wood carving, dramatic drapery folds, late 15th century, gothic saints and angels, cathedral stained glass, multicolored light, flamboyant gothic altar, narrative sculpture, medieval church interior",1024,1024,50,7.5
73,0,data/images/73/0.png,"15th-century stained glass, Moses before a king, horned Moses in brown robe, crowned monarch on Gothic throne, golden scepter, medieval court scene, vivid cobalt blue background, fur-trimmed blue robe, golden canopy, two attendants, flamboyant Gothic tracery, pointed arches, symbolic lions, biblical diplomacy, courtly gothic style",1024,1024,50,7.5
73,1,data/images/73/1.png,"15th-century stained glass, Moses before a king, horned Moses in brown robe, crowned monarch on Gothic throne, golden scepter, medieval court scene, vivid cobalt blue background, fur-trimmed blue robe, golden canopy, two attendants, flamboyant Gothic tracery, pointed arches, symbolic lions, biblical diplomacy, courtly gothic style",1024,1024,50,7.5
74,0,data/images/74/0.png,"late gothic german altarpiece, last supper relief, passion scenes carved in wood, flamboyant pinnacles, gothic tracery, swabian sculpture, high relief wood carving, dramatic drapery folds, late 15th century, gothic saints and angels, cathedral stained glass, multicolored light, flamboyant gothic altar, narrative sculpture, medieval church interior",1024,1024,50,7.5
74,1,data/images/74/1.png,"late gothic german altarpiece, last supper relief, passion scenes carved in wood, flamboyant pinnacles, gothic tracery, swabian sculpture, high relief wood carving, dramatic drapery folds, late 15th century, gothic saints and angels, cathedral stained glass, multicolored light, flamboyant gothic altar, narrative sculpture, medieval church interior",1024,1024,50,7.5
75,0,data/images/75/0.png,"15th-century stained glass, Finding of Moses, swaddled infant in basket, crowned noblewoman, courtly medieval robes, flowing blue stream, dense green forest, stone tower in background, companion woman in red dress, flamboyant Gothic tracery, pointed arches, heraldic lions, vivid colored glass, biblical riverside scene",1024,1024,50,7.5
75,1,data/images/75/1.png,"15th-century stained glass, Finding of Moses, swaddled infant in basket, crowned noblewoman, courtly medieval robes, flowing blue stream, dense green forest, stone tower in background, companion woman in red dress, flamboyant Gothic tracery, pointed arches, heraldic lions, vivid colored glass, biblical riverside scene",1024,1024,50,7.5
76,0,data/images/76/0.png,"late gothic ribbed vault ceiling, pointed arches, pale stone blocks, floral bosses, intersecting ribs, medieval architecture, chapel interior, 15th century, gothic keystones, aged plaster, moisture stains, ecclesiastical vaulting, french or spanish gothic style, elegant vault structure, decayed surface details",1024,1024,50,7.5
76,1,data/images/76/1.png,"late gothic ribbed vault ceiling, pointed arches, pale stone blocks, floral bosses, intersecting ribs, medieval architecture, chapel interior, 15th century, gothic keystones, aged plaster, moisture stains, ecclesiastical vaulting, french or spanish gothic style, elegant vault structure, decayed surface details",1024,1024,50,7.5
77,0,data/images/77/0.png,"gothic rib vault detail, 15th century church interior, foliated corbel, pale limestone wall, ogival arches, sculpted stone, medieval architecture, light and shadow, weathered masonry, french late gothic style, vault springing, wooden door, historical church detail, vaulted ceiling ribs",1024,1024,50,7.5
77,1,data/images/77/1.png,"gothic rib vault detail, 15th century church interior, foliated corbel, pale limestone wall, ogival arches, sculpted stone, medieval architecture, light and shadow, weathered masonry, french late gothic style, vault springing, wooden door, historical church detail, vaulted ceiling ribs",1024,1024,50,7.5
78,0,data/images/78/0.png,"medieval rib vault close-up, painted ribs with floral motifs, red and black polychromy, central boss with shield and scallop shells, late gothic decoration, light stone vault, french rural church interior, quadripartite vault, medieval architecture, pilgrimage symbolism, colored vault ribs",1024,1024,50,7.5
78,1,data/images/78/1.png,"medieval rib vault close-up, painted ribs with floral motifs, red and black polychromy, central boss with shield and scallop shells, late gothic decoration, light stone vault, french rural church interior, quadripartite vault, medieval architecture, pilgrimage symbolism, colored vault ribs",1024,1024,50,7.5
79,0,data/images/79/0.png,"late gothic church column, flamboyant gothic capital, intricate foliate carving, openwork tracery, pale limestone, medieval church interior, carved abacus with shield, pointed gothic arches, round-headed arch in background, gothic ornament, french gothic architecture, worn stone column",1024,1024,50,7.5
79,1,data/images/79/1.png,"late gothic church column, flamboyant gothic capital, intricate foliate carving, openwork tracery, pale limestone, medieval church interior, carved abacus with shield, pointed gothic arches, round-headed arch in background, gothic ornament, french gothic architecture, worn stone column",1024,1024,50,7.5
80,0,data/images/80/0.png,"15th-century gothic rib vault, keystone with heraldic shield, lion rampant, three roundels, pale limestone, intersecting vault ribs, medieval stonework, heraldic boss, late gothic style, weathered carving, ecclesiastical architecture, noble lineage symbol, medieval vault detail",1024,1024,50,7.5
80,1,data/images/80/1.png,"15th-century gothic rib vault, keystone with heraldic shield, lion rampant, three roundels, pale limestone, intersecting vault ribs, medieval stonework, heraldic boss, late gothic style, weathered carving, ecclesiastical architecture, noble lineage symbol, medieval vault detail",1024,1024,50,7.5
81,0,data/images/81/0.png,"late gothic church interior, ribbed vaults, pointed arches, ashlar stone walls, wooden pews, small rose window, medieval stained glass, stone ribbing, wooden pulpit, crucifix and madonna statue, devotional simplicity, stations of the cross, rural gothic church, subdued lighting, 15th century architecture",1024,1024,50,7.5
81,1,data/images/81/1.png,"late gothic church interior, ribbed vaults, pointed arches, ashlar stone walls, wooden pews, small rose window, medieval stained glass, stone ribbing, wooden pulpit, crucifix and madonna statue, devotional simplicity, stations of the cross, rural gothic church, subdued lighting, 15th century architecture",1024,1024,50,7.5
82,0,data/images/82/0.png,"flamboyant gothic church interior, pointed arches, ribbed vaults, pale stone columns, tall stained glass lancet windows, narrative stained glass, flamboyant tracery, vertical architecture, raised altar, sculpted saint statue, gothic nave, french late gothic, ashlar masonry, clustered columns, vivid colored glass",1024,1024,50,7.5
82,1,data/images/82/1.png,"flamboyant gothic church interior, pointed arches, ribbed vaults, pale stone columns, tall stained glass lancet windows, narrative stained glass, flamboyant tracery, vertical architecture, raised altar, sculpted saint statue, gothic nave, french late gothic, ashlar masonry, clustered columns, vivid colored glass",1024,1024,50,7.5
83,0,data/images/83/0.png,"gothic heraldic roundel, quatrefoil shape, red and black polychrome, stone lion rampant shield, medieval escutcheon, limestone wall, Late medieval heraldry, chivalric symbol, recessed sculpted tracery, gothic architectural ornament",1024,1024,50,7.5
83,1,data/images/83/1.png,"gothic heraldic roundel, quatrefoil shape, red and black polychrome, stone lion rampant shield, medieval escutcheon, limestone wall, Late medieval heraldry, chivalric symbol, recessed sculpted tracery, gothic architectural ornament",1024,1024,50,7.5
84,0,data/images/84/0.png,"gothic chapel corner, limestone ashlar walls, pointed arch window, gothic altar with tracery, lace altar cloth, medieval choir book, wooden lectern with missal, recessed niche with inscription, devotional setting, soft daylight, moss on walls, gothic interior, 15th century style, sacred atmosphere",1024,1024,50,7.5
84,1,data/images/84/1.png,"gothic chapel corner, limestone ashlar walls, pointed arch window, gothic altar with tracery, lace altar cloth, medieval choir book, wooden lectern with missal, recessed niche with inscription, devotional setting, soft daylight, moss on walls, gothic interior, 15th century style, sacred atmosphere",1024,1024,50,7.5
85,0,data/images/85/0.png,"late medieval gothic chapel interior, flamboyant tracery window, clear diamond glass, faded wall frescoes, annunciation scene, angel and virgin, praying monk, ochre pigments, religious mural art, lime-washed walls, rural church, devotional ambiance, Late gothic france, gothic vault, biblical scenes",1024,1024,50,7.5
85,1,data/images/85/1.png,"late medieval gothic chapel interior, flamboyant tracery window, clear diamond glass, faded wall frescoes, annunciation scene, angel and virgin, praying monk, ochre pigments, religious mural art, lime-washed walls, rural church, devotional ambiance, Late gothic france, gothic vault, biblical scenes",1024,1024,50,7.5
86,0,data/images/86/0.png,"gothic village church interior, pointed arch, limestone walls, rib vaulting, wooden lectern, stone floor, simple wooden chairs, lancet window, rural church, wooden cross, small prayer area, medieval architecture, minimal decoration, modest gothic church",1024,1024,50,7.5
86,1,data/images/86/1.png,"gothic village church interior, pointed arch, limestone walls, rib vaulting, wooden lectern, stone floor, simple wooden chairs, lancet window, rural church, wooden cross, small prayer area, medieval architecture, minimal decoration, modest gothic church",1024,1024,50,7.5
87,0,data/images/87/0.png,"14th-century gothic fresco, noble donor family praying, medieval knight with sword, woman in veil, child kneeling, heraldic shields, red chevron on white field, international gothic style, devotional mural, medieval family portrait, sacred wall painting, simplified figures, medieval noble attire",1024,1024,50,7.5
87,1,data/images/87/1.png,"14th-century gothic fresco, noble donor family praying, medieval knight with sword, woman in veil, child kneeling, heraldic shields, red chevron on white field, international gothic style, devotional mural, medieval family portrait, sacred wall painting, simplified figures, medieval noble attire",1024,1024,50,7.5
88,0,data/images/88/0.png,"14th-century french gothic chapel, painted rib vaults, international gothic frescoes, stylized religious scenes, ochre red green wall paintings, lancet window with tracery, clear glass light, gothic stone columns, medieval murals, celestial vault paintings, immersive gothic decoration, worn plaster walls",1024,1024,50,7.5
88,1,data/images/88/1.png,"14th-century french gothic chapel, painted rib vaults, international gothic frescoes, stylized religious scenes, ochre red green wall paintings, lancet window with tracery, clear glass light, gothic stone columns, medieval murals, celestial vault paintings, immersive gothic decoration, worn plaster walls",1024,1024,50,7.5
89,0,data/images/89/0.png,"gothic chapel interior, ribbed vault ceiling, faded religious frescoes, ochre red wall paintings, pointed arch, lancet window, soft light, slender colonnettes, medieval murals, international gothic style, worn stone floor, chipped plaster walls, educational use, rural french chapel",1024,1024,50,7.5
89,1,data/images/89/1.png,"gothic chapel interior, ribbed vault ceiling, faded religious frescoes, ochre red wall paintings, pointed arch, lancet window, soft light, slender colonnettes, medieval murals, international gothic style, worn stone floor, chipped plaster walls, educational use, rural french chapel",1024,1024,50,7.5
90,0,data/images/90/0.png,"gothic piscina, 15th century, pointed arch with crockets, foliate finials, blind tracery panel, stone niche, medieval church wall, weathered limestone, late gothic ecclesiastical, flamboyant details, gothic ornamentation, liturgical furnishing, carved pinnacles, aged stone surface, gothic style",1024,1024,50,7.5
90,1,data/images/90/1.png,"gothic piscina, 15th century, pointed arch with crockets, foliate finials, blind tracery panel, stone niche, medieval church wall, weathered limestone, late gothic ecclesiastical, flamboyant details, gothic ornamentation, liturgical furnishing, carved pinnacles, aged stone surface, gothic style",1024,1024,50,7.5
91,0,data/images/91/0.png,"flamboyant gothic canopy, stone heraldic relief, wild men supporting shield, fleur-de-lis escutcheon, winged angel figure, ogee arch with crockets, flamboyant tracery, french gothic sculpture, 15th-century limestone carving, ornate gothic detailing, pinnacles and foliate motifs, medieval heraldry, late gothic stonework",1024,1024,50,7.5
91,1,data/images/91/1.png,"flamboyant gothic canopy, stone heraldic relief, wild men supporting shield, fleur-de-lis escutcheon, winged angel figure, ogee arch with crockets, flamboyant tracery, french gothic sculpture, 15th-century limestone carving, ornate gothic detailing, pinnacles and foliate motifs, medieval heraldry, late gothic stonework",1024,1024,50,7.5
92,0,data/images/92/0.png,"gothic ribbed vault ceiling, blue painted vault with silver stars, celestial motif, quadripartite ribs, gilded heraldic boss, medieval ceiling painting, worn fresco, stone vault ribs, late gothic architecture, spiritual symbolism",1024,1024,50,7.5
92,1,data/images/92/1.png,"gothic ribbed vault ceiling, blue painted vault with silver stars, celestial motif, quadripartite ribs, gilded heraldic boss, medieval ceiling painting, worn fresco, stone vault ribs, late gothic architecture, spiritual symbolism",1024,1024,50,7.5
93,0,data/images/93/0.png,"gothic church interior, ribbed vault with starry ceiling, peeling blue paint, pointed arches, flamboyant stained glass, lancet windows, celestial motif, stone masonry, medieval architecture, foliate capitals, aged plaster, sculpted boss, red and blue stained glass, gothic ribs, historical patina",1024,1024,50,7.5
93,1,data/images/93/1.png,"gothic church interior, ribbed vault with starry ceiling, peeling blue paint, pointed arches, flamboyant stained glass, lancet windows, celestial motif, stone masonry, medieval architecture, foliate capitals, aged plaster, sculpted boss, red and blue stained glass, gothic ribs, historical patina",1024,1024,50,7.5
94,0,data/images/94/0.png,"15th-century french gothic chapel, ribbed vaults, pointed arches, pale limestone, stained glass lancet window, flamboyant tracery, star-shaped vaulting, floral bosses, altar with saint sculptures, devotional interior, soft colored light, ashlar masonry, late gothic architecture, serene church space",1024,1024,50,7.5
94,1,data/images/94/1.png,"15th-century french gothic chapel, ribbed vaults, pointed arches, pale limestone, stained glass lancet window, flamboyant tracery, star-shaped vaulting, floral bosses, altar with saint sculptures, devotional interior, soft colored light, ashlar masonry, late gothic architecture, serene church space",1024,1024,50,7.5
95,0,data/images/95/0.png,"gothic chapel interior, rib vaulted ceiling, pointed arches, limestone walls, flamboyant tracery window, stained glass panels, marian scenes, medieval polychrome glass, carved gothic altar, stone relief sculpture, tabernacle niche, wall-mounted saint statue, wooden chairs, ambient colored light, late 15th century french gothic",1024,1024,50,7.5
95,1,data/images/95/1.png,"gothic chapel interior, rib vaulted ceiling, pointed arches, limestone walls, flamboyant tracery window, stained glass panels, marian scenes, medieval polychrome glass, carved gothic altar, stone relief sculpture, tabernacle niche, wall-mounted saint statue, wooden chairs, ambient colored light, late 15th century french gothic",1024,1024,50,7.5
96,0,data/images/96/0.png,"flamboyant gothic portal, ogee arch with crockets, limestone blocks, grotesque faces, carved keystone, medieval stone doorway, weathered wooden door, gothic tracery arch, ecclesiastical entrance, french late gothic style, cloister architecture, consecration mark, carved gothic archivolt",1024,1024,50,7.5
96,1,data/images/96/1.png,"flamboyant gothic portal, ogee arch with crockets, limestone blocks, grotesque faces, carved keystone, medieval stone doorway, weathered wooden door, gothic tracery arch, ecclesiastical entrance, french late gothic style, cloister architecture, consecration mark, carved gothic archivolt",1024,1024,50,7.5
97,0,data/images/97/0.png,"gothic vault boss, heraldic shield, two lions passant, medieval coat of arms, floral tracery, ribbed vault intersection, pale limestone, red and black polychrome details, gothic ornamentation, 15th century stone carving, aged boss, medieval church ceiling",1024,1024,50,7.5
97,1,data/images/97/1.png,"gothic vault boss, heraldic shield, two lions passant, medieval coat of arms, floral tracery, ribbed vault intersection, pale limestone, red and black polychrome details, gothic ornamentation, 15th century stone carving, aged boss, medieval church ceiling",1024,1024,50,7.5
98,0,data/images/98/0.png,"late gothic chapel interior, ribbed vaults, pointed arches, ashlar limestone, side altar with virgin mary statue, gothic niche with finials, stained glass windows, colored light, jeanne d’arc statue, devotional chapel, wrought iron railing, prayer chairs, french church interior, aged stone walls, medieval religious space",1024,1024,50,7.5
98,1,data/images/98/1.png,"late gothic chapel interior, ribbed vaults, pointed arches, ashlar limestone, side altar with virgin mary statue, gothic niche with finials, stained glass windows, colored light, jeanne d’arc statue, devotional chapel, wrought iron railing, prayer chairs, french church interior, aged stone walls, medieval religious space",1024,1024,50,7.5
99,0,data/images/99/0.png,"gothic ribbed vault ceiling, quadripartite vaults, pointed arches, pale ashlar limestone, simple central boss, unpainted stone, medieval church ceiling, monastic gothic architecture, rhythmic vault bays, austere gothic style, european gothic",1024,1024,50,7.5
99,1,data/images/99/1.png,"gothic ribbed vault ceiling, quadripartite vaults, pointed arches, pale ashlar limestone, simple central boss, unpainted stone, medieval church ceiling, monastic gothic architecture, rhythmic vault bays, austere gothic style, european gothic",1024,1024,50,7.5
100,0,data/images/100/0.png,"gothic church column detail, clustered ribbed column, medieval ivy capital, carved female head corbel, wimple veil, limestone sculpture, stylized gothic face, faded polychrome paint, aged plaster wall, early gothic style, ecclesiastical carving, medieval architecture close-up",1024,1024,50,7.5
100,1,data/images/100/1.png,"gothic church column detail, clustered ribbed column, medieval ivy capital, carved female head corbel, wimple veil, limestone sculpture, stylized gothic face, faded polychrome paint, aged plaster wall, early gothic style, ecclesiastical carving, medieval architecture close-up",1024,1024,50,7.5
101,0,data/images/101/0.png,"late gothic ribbed vault ceiling, painted ochre motifs, fleur-de-lis, stars, rosettes, faux ashlar lines, red and white heraldic boss, medieval church ceiling, pale stone vault, quadripartite vaulting, gothic painted decoration, rural ecclesiastical architecture",1024,1024,50,7.5
